place_id,review
ChIJEyYeE4CNbzQR7csG_8L7xR8,"有冷氣5分不用排隊5分（這個…還是因為！？價格CP值2分（果然是島上行情）接下來餐點炸物3.5分水準在島上算不錯但是價格…南瓜湯2分不濃就算了那麵包再扣一分焗烤2分這…很難看到這種烤的不ok的起司口味與一般很不同義大利麵3分口味有點分離拉薩烏龍麵3.5分口味一般但是料偏少推薦：叻沙海鮮湯麵🍜冷冷的天氣吃真很不錯👍CP值如同台北的簡餐店類型原本只是路上隨便找個午餐，結果餐點意外的好吃麻辣鴨血的湯很香，泡麵很Q義大利麵口感很棒，味道也不錯價錢應該是綠島普遍的價位，一兩百元好吃、大份量、乾淨衛生，用心擺盤，態度也很和善，冷氣很涼😆👍🏻終於在綠島吃到好吃可以讓我吃飽的餐廳。用餐氣氛輕鬆，環境整潔，出餐有點慢。看到錢來也Jerry害我嚇一跳，所以扣ㄧ星。"
ChIJNykdwaWNbzQRG8c6GR9eTwY,"四天三夜的旅程也吃了島上不少食物，這裡的餐點是幾天吃下來的第一名！即便為此等上兩三個小時也完全不後悔！餐食部分，第三張照片的雞麵絕對必點，超級開胃，相當扎實且很ㄕㄨㄚˋ嘴，好吃到邊打字的同時我甚至邊流口水；鍋貼的話平心而論覺得點來配酒就好，皮相當脆但餡料就是相當中規中矩，調味是好的但我喜歡更扎實的口感，煎餃口味可以選，辣味肯定不會後悔；糰子相當好吃，比在本島各式觀光區的都好吃，媲美在日本吃到的口感調酒部分我就不是很懂了，不過友人說喝起來相當不錯，有些口味也是這裡的特調，其它地方喝不到服務的話必須給五星好評，因為我們是旺季去也沒有先訂位，依照綠島其它店家的作法都是要你現場等也不會打電話，但這裡有打給我們，並且過程中都很親切的介紹菜單、提供服務等等（我們是7/24晚間去，老闆有看到可以多多稱讚當時的員工或小幫手，一級棒）最後是環境，光佈置的很好，位子也很舒服，除了廁所要到隔壁上以及階梯不好走以外，其它都相當舒服下次到綠島一定會再訪！一定要早點來候位，不然越晚會越多人喔😖餃子每種口味都好想點一輪，內餡還有綜合的選項，直接解決了選擇障礙人的困擾！當天點了章魚燒和牽絲烘蛋口味，章魚燒口味實在是太太太好吃了啦🥺💖點了店員推薦女生會喜歡喝的柚琴海，不喜歡酒精味太重，店員有幫我調淡，喝起來超級剛好的！好好喝好喜歡😍😍我們還點了不定時驚喜「糯米糰子🍡」真的超級好吃⋯第一次吃到烤的那麼好吃的糰子，外層有點脆脆，咬下去又QQ軟軟的，而且完全不會甜膩，原本只是隨便點，男友還說他不要吃，結果吃了一口驚呼好好吃！超級推薦如果有遇到當天不定時驚喜有糰子一定要點來試試😆歸海食堂推推！經常來綠島，卻第一次踩點，只能說超級滿意🥳日式煎餃的口味都很特別，驚喜口味也確實讓人驚艷！！！這邊有調酒，味道也都還不錯！不喝酒的朋友也有無酒精飲品可以選擇唷❤️來綠島玩晚上絕對一定要造訪的酒吧！既可以吃晚餐吃飽飽又可以喝酒談天這次點了牽絲烘蛋口味的高麗菜煎餃、蔥香椒麻拌麵都超好吃無敵好吃第一次吃到烘蛋跟煎餃的搭配超特別的驚呼這是什麼人間美味啊啊啊啊～椒麻拌麵好香好香不夠辣還可以加生辣椒超爽，裡面的油雞也很嫩好好吃喔～整個就是大愛啊！調酒也很好喝shot一杯好大杯男友喝了三杯後不太行感謝店員幫忙解決剩下兩杯吃飽喝足後跟大家聊聊天店員跟老闆、老闆娘都好年輕啊！整個驚嚇～～～店裡的熱食都是老闆娘親自煮的喔手藝怎麼會這麼好呢！我都想把她娶回家了😆感覺得到年輕人的創意、熱血與用心真的很佩服他們呢👍🏻👍🏻👍🏻點了莎莎佐椒麻嫩雞拌麵，這個真的很可以啊！雞肉超嫩，整體麵超香，超好吃的，必吃！鮮蝦煎餃搭配牽絲烘蛋，吃起來就相對沒那麼驚艷。高麗菜煎餃搭配章魚燒，美乃滋不是台式的，帶點酸酸甜甜的，超級搭！還有個驚喜甜點是日式糰子，外脆內嫩，搭配蜂蜜和黃豆粉，真的好棒！菜單設計超複雜，理解了很久還是霧煞煞可能我們這群人理解能力很差😂還有真的要等好久好久好久，等到天荒地老但很值得！！！"
ChIJma2QSl-NbzQRbjgwJYHGSlI,"食物很好吃、份量也超大😋根本不用害怕吃不飽老闆娘真的有夠可愛！！！好吃🍅清新🥦無負擔🥗最推辣味美乃滋👍🏾吃完順便喝個酒🍻🍻🍻喜歡吃辣的一定要點辣美乃滋！！！可以選全菜或是飯菜各半整碗非常清爽沒有負擔😍份量非常足夠～而且闆娘超級可愛💓💓💓真的超好吃我個人偏愛胡麻醬😻來綠島5天吃了3天哈哈哈而且闆娘好票釀💓來綠島還能吃到這麼健康清爽的波奇碗😍😍😍小小間的，但是很溫馨可愛氣氛很好，推薦跟家人朋友一起來用餐🥰"
ChIJT1XLdaaNbzQRhbUFaejlTz8,"覺得...✨它是一家很特別的巷子口的雞蛋糕...😙本身喜歡奶酥的我，它的奶酥口味很多~👍🏻我要特別說明培根花生跟烏龍奶酥！！😍茶香真的很明顯，一開始想說會被奶酥味蓋過，結果居然好吃的得宜恰到好處啊！奶酥味道其實有一定的甜度是最好，如果奶酥料甜度不夠，其實油味會~很~明顯！（不知道我形容的，大家懂嗎？😆）還有~培根花生，有種吃漢堡的感覺！濃厚的花生醬真的很好吃...培根跟花生醬超級搭的！那天有帶兩個寶貝去，有跟闆娘女兒玩了一下捉迷藏！小小大人的她，熟門熟路了！我都怕我家孩子迷路😆😆...也從闆娘那得知老闆也是個愛釣魚的人！希望下次去還會看到老闆，一起聊聊~明年去，一定也會再去光顧的！🥳🥳✨✨非當日留言一直忘記發✨✨連續報到三天.全台灣最好吃最有特色的的雞蛋糕！慢慢人情味.👍真的是好吃到下午晃一晃就會跑來這邊報到.每種口味都蠻有特色的現場先吃一半、再帶點去海邊散步吃👍👍現點現烤.脆脆的很好吃點完要稍微等待一下.如果幸運的話會遇到老闆女兒出來陪你玩.女兒很可愛哈哈哈在本島真的找不到如此創意內餡的雞蛋糕時不時還會有特殊口味雖然價格略高但也都是反應在食材的選擇以及處在離島物資也需要運費～我比較想吃狗掌印的RRR!下次再去買爆雞蛋糕好吃且口味眾多，人多一起去的話可以都點不同的再交換吃，除了原味是5個以外每份都有4個雞蛋糕，由於都是現點現做需要在場耐心等待，不過不用擔心店家的小女兒會很熱情地與遊客嬉鬧陪玩😅🚩問鹿雞蛋糕➡️綠島藏身小巷子的問鹿雞蛋糕真的是要靠問google路才找得到的寶藏小店老闆娘非常熱情很會聊天還會問客人口味喜歡嗎有需要調整嗎服務超好👍👍👍店訪那日只有闆娘一個人在做一次一鍋就那幾個建議提前半小時電話預訂不然會等的有點久哈哈哈第一次吃了之後忍不住又在回程時又在買不同的口味真的讓人回味無窮❤️--------------✔️烏龍奶酥/紅茶奶酥-個人覺得味道蠻像的，但她的奶酥口感很特別，顆粒感比較重，在嘴巴裡面融化的時候那個奶香跟茶香會整個擴散在口腔，超幸福的口感，推薦可以則一，但奶酥口味必點👍👍✔️玫瑰奶酥-個人覺得玫瑰味沒有太重，友人不太喜歡玫瑰味都敢吃，很適合配一杯熱的下午茶套餐的感覺🤣✔️烏龍卡士達-卡士達是我吃雞蛋糕必點的口味，但他更特別還混了烏龍茶香，老闆真的很有創意👍推薦卡士達控可以點，卡士達綿密軟嫩帶點茶香/搭配烤脆的外皮，蓬鬆的雞蛋糕體😋想到又流口水啦✔️海草QQ-綠島限定口味，來綠島到處吃海草哈哈，個人覺得海草烤過的香氣有點像甜甜的海苔口味，內餡也很Q吃起來有點海苔Q餅的口感/很香很推薦👍👍👍---------------💁‍♀️除了特色的內餡餡料，外皮也是有很多種不同的造型模組，感受得到店家很用心的在製作餐點，但店家的總體設置感覺也比較隨性風一點，但東西好吃就好了哈哈，推薦來綠島必來吃！！！"
ChIJNXd0ismNbzQRN4UrD_gRv2U,"2022.10.2012:00午餐時段服務非常好餐點也非常好吃我們點了三樣餐點1.拿坡里海鮮燉飯海鮮很新鮮口味也不錯2.黃金烏魚子櫛瓜燉飯烏魚子切丁與奶油燉飯的組合很搭吃的到烏魚子本身的香氣並不會被奶油燉飯的味道掩蓋掉這道料理真的非常好吃3.香蘭茶這是一杯像是清澈無比的白開水但卻帶有芋頭香氣的香料飲品蠻特別的飲品備註:黃金烏魚子櫛瓜燉飯是晚餐餐點喔！！我們原本想說中午用餐改到晚上就為了這道料理但因為現場只有我們一組客人於是熱心的服務員就幫我們詢問主廚看是否備料好了中午若要一份是否可以做出來感謝服務員幫我們排除萬難讓我們可以吃到美味的料理環境有點小但是小巧可愛我個人蠻愛那種黃黃的微弱燈光帶來溫暖的感覺～裡面的四周也是木質感外面的位置感覺也不錯不過這次訂位是被帶往裡面的位置😆我們都還蠻愜意的所以不太在乎餐點快慢～他們廚房較小大家怕餓建議去了趕快點菜不要摸魚😆餐點部分主觀覺得不錯對我來說份量也剛好🤏🏾其他友人點了什麼也偷吃一點結果我比較愛海鮮麵😆不過我自己的烏魚燉飯吃起來也挺特殊的（本人愛烏魚子聽說啤酒不錯～風味都挺不一樣我沒喝🥺月經來只能用聞的整體下來蠻推推😳👌🏾裝潢氣氛還不錯，食物偏貴份量不多。料理不是很道地，燉飯有點像燴飯，義大利麵醬汁很多但沒有裹在麵上。海鮮算新鮮但有些菜色處理得過鹹，有些則太淡。店內不提供飲水。在一個古厝裡面，環境很特別舒適，價格每一道都落在300-400左右，餐點不好吃⋯漁夫義大利麵（320元）真的不及格，清炒義大利麵完全沒入味，感覺像是義大利麵直接撈起來加鹽巴而已，就只有單純的鹹味，海鮮蛤蜊蝦子新鮮，份量有點少，吃不太飽黃金烏魚子櫛瓜燉飯（360元）還不錯～烏魚子的鹹香味和燉飯很搭義大利麵真的太不OK，算是這趟綠島行最不推的店🥲古厝很有詩意但偏偏此行是雨天大家只好往屋內擠燉飯醬料口味偏淡連假期間若沒有訂位真的完全吃不到喔！因為人多、出餐速度較慢、座位安排很擠但服務人員一直保持親切有禮不停致歉真的辛苦了"
ChIJt-zcHbCNbzQR4jEawRD3cYI,"民宿代訂的晚餐，吃到飽，有豬肉、雞肉、鹿肉，秋刀魚，多種蔬菜。有可以加購的海鮮類，我們加購了一份蝦，給不吃肉類的同行一人。飲料有供一種，其他冰箱裡的罐裝飲料啤酒，要自己加價購買。疫情期間無法出國，暑假的綠島真是大爆滿。幸好訂5點半，安排在靠海那側的座位區，可以看夕陽，但在夕陽西下前，真的非常曬！有隔壁桌的要求換座位到棚子下。我們堅持曬一下，就有無敵夕陽餘暉伴海景。幸好我們8人，可以獨自一桌，有看到6人，2人，4人的，都被併桌（有一大桌，2個烤爐的）。幸好有提前預訂座位，暑假平日可是大爆滿！工作人員，站櫃檯的老闆，持續不斷的大聲宣導，拿菜要帶口罩！拿菜要戴口罩！光這點，防疫盡心盡力，我給5顆星。旁邊的炒麵，免費，好吃！不知道有沒有限時間，因為熱，我們吃一下就離開了。還是很多人在排候位。📍綠島鄉火窟炭烤BBQ💰💰$250/人我們是套裝行程內附的晚餐，燒烤吃到飽，主要有豬、雞、鹿、魚，牛肉可能是要另外加購的。火力頗小，食材就是符合價位的等級，吃粗飽，但我們人太多都沒吃飽🤣然後烤肉煙霧超大！超受不了的那種，時間沒到我們就撤退了…真的是吃氣氛的一家燒烤店😆更多美食➡️IG@usagichio民宿配合的BBQ，以250元吃到飽的價位來說，已經很不錯了，光是這些肉上市場買也不止250元，而且食材也新鮮，蔬菜有洗乾淨，簡單塗個醬油烤就很好吃了，來這裡就是要吃個粗飽，求服務、精緻、多樣化的請再多花個幾百塊回本島找高級吃到飽餐廳，來這裡就是要融入當地的飲食文化，不過害怕吵雜、煙燻的就真的不建議來綠島BBQ250元吃到飽的燒烤有雞肉、豬肉、鹿肉、青菜還有湯麵、有冰飲也有加點的肉品海鮮要預定時間要早一點、可以在戶外烤看日落、在棚內烤肉會很悶使用民宿送的券來用餐，食材新鮮，以鹿肉吃到飽著名，免費冬瓜茶，火力足！但服務一般（是也沒收服務費）。旁邊就是海灘，傍晚前來可賞夕陽！吃飽可去海灘走走，有寄居蟹！"
ChIJIf-h52uNbzQRAE_GNHfuJFY,"去的時候剛好遇到前面馬路在整修目前那邊早上都塵土飛揚不太適合在外面小桌子吃後面移到市區海邊小涼亭吃看看覺得吐司邊烤的很焦脆小丑魚造型選的很可愛❤️內餡有三種可以選擇➡️燻雞皮蛋/麻糬花生巧克力/鮪魚玉米起司燻雞皮蛋算是很特別的口味在本島好像沒看過我們三種都有點自己最喜歡是麻糬花生巧克力巧克力搭上鹹甜的花生醬跟綿又微Q的麻糬推薦可以點這個想嚐鮮可以吃看看皮蛋口味的我個人不愛皮蛋所以看客官們要不要嘗試🤣------------------💁‍♀️總體來說覺得價錢一個80有點太貴啦😅但是考量到綠島物資運送困難物價應該是挺高的可以點一個小丑魚造型熱壓吐司來拍照我覺得就夠了🤣圖案可愛特別的熱壓吐司，我們點了QQ麻糬巧克力花生醬口味跟夏日特調飲料，先說吐司口感，內餡混合巧克力醬與花生醬雙重口味，吃到下面又加上QQ麻糬的Q彈口感，真的很特別；而夏日特調是無酒精的氣泡飲，喝起來滿清爽的，搭著吐司吃是絕配！價格部分雖然略高一點，但因爲在離島而且是難得吃到的口味，所以還可以接受！◆◆◆熱壓吐司─鮪魚玉米80尼莫和多莉的面鏡造型可愛、挺好吃，不過有點貴......物資不便的綠島價嗎XD吃過花生巧克力麻糬和鮪魚玉米都超好吃，料多實在，玉米邊吃邊掉⋯特調透心涼，超讚～還有蛙鞋繪製，希望下次有機會體驗😂熱壓吐司的圖案很可愛，很適合拍照，雖然我們只買燻雞皮蛋起司口味一個，但這個綠島限定口味意外的很搭，不錯吃！"
ChIJJbdpkwiNbzQRnv6vhpSvcb4,"真的超好吃！尤其配上老闆特製辣椒！來綠島必吃美食！不吃太對不起自己了！老闆很nice，服務態度非常好👍🏻我本身不太吃辣，但他們家的滷味加辣很好吃喔！✨豬油拌飯+加熱滷味，配上自製辣椒，齁呷杏鮑菇超入味扯好吃的👍🏼以定是大拇指👍🏼👍🏼有吃辣的朋友我真的沒騙你一定要加辣！！又麻又香孝喝甲ㄟ豬油拌飯好吃，米飯很Q口感很好，如果可以選擇要不要加半熟荷包蛋會更爽米血超好吃，老闆刀功很好，滷味都切超薄，辣椒很香讚到不行"
ChIJWSnUd9GNbzQRZEF2Ov0Cu8g,"🐋海洋雞蛋糕$𝟲𝟬/份好吃又好拍的造型雞蛋糕！現點現做，每日新鮮麵糊純牛奶製作🥛不加一滴水口感外酥內軟奶香味濃！邊邊還有脆皮(個人很愛🤣一份共五塊𝗖𝗽值超高✨另外店家還有賣海洋冷麵藍色的麵是蝶豆花製成的下次有機會再來去吃看看🤤更多美食請至IG:eat_xuanxuan外型是彩繪的貨櫃，非常可愛，東西也很好吃（提供酒、冷面、雞蛋糕。）雞蛋糕外皮酥脆，蛋糕體扎實，造型是海洋生物。海洋冷面份量略大、麵條口感像蒟蒻絲（非常特別），麵條顏色加入蝶豆花，呈現淡淡藍紫色，酸酸甜甜的醬汁很開胃（偏泰式+和風風格），適合炎熱的綠島。推薦旁邊熱浪（潛水店）活動結束後吃點補充體力。對了，旁邊的冷滷口味也不錯，適合當宵夜吃好美好好拍的貨櫃雞蛋糕造型可愛又好吃(⁎⁍̴̛ᴗ⁍̴̛⁎)海鮮冷麵很好吃！甜酸帶有少許辣香味。雞蛋糕非常脆酥，奶油香且甜度剛好！！滷味也很棒，尤其是老闆自製的辣椒醬！老闆們很熱情❤️，健談，幽默！！也是很棒的潛水教練喔～非常推薦！不加一滴水的脆皮雞蛋糕，真的又香又好吃外脆內嫩，一點都不乾！外型可愛又好吃，超推！冷麵也不遜色，吃起來清爽又有飽足感，再搭配他們的醬和檸檬，真的完美！下次去綠島絕對吃爆🤩"
ChIJzXfooxuNbzQRAO73DxrNJbc,""
ChIJmfmS4QSNbzQRWqZCnTxfbto,"氣氛很棒的餐廳，餐點也好吃推推～店裡還有兩隻可愛的店鴨!🦆餐點好吃出餐速度快氣氛美燈光佳還有可愛的鴨店長出來巡店～老闆親切整體的風格很放鬆～晚上吹著微風享受著美食很愜意食物價格中等可接受牛丼的肉軟嫩美味炸魚推推鮮美的好吃涼拌系列我們選擇小黃瓜胡麻帶點鹽味咩賣～不過這要90比較小貴鎮店之寶是鴨鴨可愛餐點好吃😋鴨鴨好可愛❤️推薦大家來🤩🤩沒什麼人等了30分鐘等到快要睡著.....餐點吃完很空虛吃不到10分鐘就吃完了cp值很低"
ChIJ366ePqWNbzQRPAH_mVncVPM,"地板有魚湯，豐富膠原蛋白，每踩的一步都是大海的味道林先生，罪魁禍首給房間用的超亂高雄酒螺男出沒清潔服務到位十分衛生民宿有專車接送，機車也幫你先加滿油，讓我們不需要再排隊去等加油，處處看見老闆的用心～房間很乾淨，裝潢簡單溫馨，地點很好，面海，陽台很大，景色佳、面海下次去綠島還想找這間"
ChIJ61j1P6WNbzQRPVMRDCv2lZE,"前幾年住過三天兩夜。非常友善親人。雖說住宿普普但是服務很好又有二樓燒烤區不用特地去其他地方烤肉。直接欣賞海景推推！店家還借我們膠鞋超讚的！友好的員工。他們有親愛的肉和羊肉。250盡你所能。自由流動的紅茶。沒有冰淇淋。"
ChIJqYTrFqKNbzQRpB2xMp9kVC4,"早餐蠻穩定的都還不錯，有蒜頭醬油能加午餐麻油雞跟想像的不太一樣，但肉蠻嫩的，麻油味跟薑味明顯，蠻好吃的鮪魚醬很辣，不吃辣的人會受不了，蠻好吃的，飯上面的醃蘿蔔跟筍乾都很好吃粥我沒吃，但看起來料蠻豐富的以綠島來說價位算不貴且口味不差的店鮪魚醬拌麵香味十足麵體彈牙好吃但蠻辣約有中辣以上慎點海鮮海草麵疙瘩多種綠島特色一次滿足早餐時段有海草蛋餅，是在粉漿皮中混入海草但說實在海草味道不重，就是蛋餅魚粽也蠻特別的，飯不是糯米、有葉子的香氣、內餡的魚油脂較一般肉粽低意外清爽[2022/08/14初訪]🌕🌕🌗🌑🌑住民宿附的早餐卷(每人$50)至此處點餐，點了培根蛋餅$35、燒肉蛋吐司$40+起司片$10、豆漿$15，餐點普通沒有不好吃但也不會特別好吃，豆漿不會太甜，內用桌數不多，畫單先付款，外帶在室外候餐。好吃早餐就可以點的到中餐的食物就是稍微等一下下而已用完的餐具要自己收拾不然老闆會把你叫回來收食物都還不錯，蠻好吃的海草煎蛋偏鹹一點一個人無法獨立吃完海草煎蛋-很特別值得嘗試鮪魚醬拌飯-好吃😋可是很辣！對於敢吃辣的夥伴是超級好的選擇海藻海鮮疙瘩-綠島限定，不過就是鍋燒麵疙瘩添加海草，湯頭部分有添加沙茶醬，味道ok，略一般"
ChIJ____P6SNbzQRGWMk7OGj3ps,"上菜速度極慢，魚等了30分鐘還沒來海鮮起司烘蛋不是烘蛋，而是春捲皮裹麵包粉，一面還是冷的根本沒熟，重點是是吃到一半的請店家解決，結果店家連咬過的都直接丟下油鍋炸，餡料都流出來了好吃！"
ChIJhZXBUVyNbzQRSzYLsvGP98c,"連續兩個晚上來報到☺️☺️☺️飲品裝潢和氛圍都超棒🥰🥰🥰最棒的是老闆們😍😍😍😍😍超好聊✨✨✨去綠島玩必去🐋期待下次好天氣躺在煙癮看星星😌主要是抽水煙的店，調酒品項較少，mojito蠻好喝的，炸物小拼盤有炸魚餃，很特別，座位是戶外露天的木地板，很chill，晚上位子很黑，可以看的到星星這裡真的愛了😍吹著綠島的風抽著水煙除了chill沒有其他形容詞ㄌ！連續來了兩天景色好氣氛佳真的推空間舒適悠閒愛死大家快來塞爆😍😍😍隱藏在庫達潛水樓上的水煙吧，氣氛很棒，還看得到星星！今年會有水煙有酒有滷味有炸物有pizza期待正式營運*ShiSha=水煙"
ChIJ0e2-QMGNbzQRKgl5fSDhxzQ,"新開的餐廳就在deepsoul酒吧樓下以綠島來說個人小火鍋還不錯吃，算是中規中矩。有名的是鮮魚火鍋700/人（二人起鍋），因為我自己沒有很喜歡鮮魚火鍋所以沒有點，但朋友都說很新鮮很好吃，而且份量很足。唯一覺得跟想像中有點落差的是後面的魚粥，一般來說鮮魚火鍋底做粥應該是精華，用煮到後面濃縮後的湯來煮粥，但這邊的粥是有點類似台式海鮮粥那樣，有另外再加湯煮的，口感變成類似泡飯，個人覺得有點可惜，不合我的口味。但店家有很貼心的詢要煮幾人份的飯量，同桌的人也有詢問。普通的個人獨享鍋，餐廳會先將火鍋煮好，不用擔心不熟的問題，只是當天去沒沙茶醬，少了一個火鍋的感覺！價格還算可以，180的孜然養生雞肉鍋是可以吃飽的，在綠島的消費算是平民價！在綠島有冷氣都直接三分起跳，店員介紹的東西都蠻好吃的，尤其是長尾鳥魚排，第一次吃，覺得好好吃，如果下次有機會來，會想提前一天訂，吃吃看鱻魚火鍋一進門店員都在聊天沒有要招呼的意思後來主動問才帶位要去結賬的時候櫃檯的也一直聊不能先暫停1分鐘服務我一下嗎感覺很差我們對火鍋的認知有點不同很開心看到綠島有火鍋結果一上餐整個大失望這個根本不是火鍋吧而且後來我們兩個人坐同一側後來因為可能店員安排位置有誤後來來兩個坐我們對面也沒有事先問過我們就直接帶到我們對面我們尷尬對方也尷尬這到底是什麼爛座位安排陌生人面對面吃飯現在疫情中間也沒隔板總之超級不推服務爛餐點爛沒什麼值得一去的地方感謝同行友人找到這間店！海鮮火鍋超級好吃！魚非常新鮮，帶皮的長尾魚片燙起來很有嚼勁，非常鮮甜！😍💓湯底的魚塊即使煮一會了還是超級新鮮好吃，不會老也不會消失！當天稍早我吃太多導致胃脹氣很不舒服，很想大吃但是肚子好痛，真的很可惜！！！😭下次去綠島再吃一次！可能因為是綠島淡季，用餐當天沒有太多客人，空間寬敞很舒適，我們的座位距離結帳吧台最近，片魚的師傅向我們熱心介紹了許多！很謝謝他！⚠️海鮮火鍋需事前預約，每人700元，不是吃到飽但份量非常足夠！👍🏽我們四人差點吃不完哈哈！店的位置在庫達潛水隔壁～～很好找，停機車也很方便"
ChIJ7dLj4q-NbzQRXy70QS5Iro0,"自助式吃到飽！肉的品質普通⋯用餐環境排風可以加強一下，室外的座位風景較好，較通風！給星完全是因爲旁邊的景色有加分，其他就...不能抱有期望，雖然一人不貴不能要求太高，但無論是肉的新鮮度或食材的多寡都不太令人滿意再來就是烤盤真的很難烤，一開始大概花了25分鐘才熟，又有限時間實在很倉促東西少而且肉的品質一言難盡，通風的部分差點讓我以為到火災現場，希望有更多的改進空間極爛的一間店環境極差食材極少烤網沒得換一桌限一個裝食物的鐵盤子一個烤爐就兩個鐵盤很珍貴？食材區完全沒夾子要拿夾熟食的去夾生食店員態度又有夠差食材要補不補的民宿送這種垃圾店家真的不如直接送這個垃圾餐廳的價格去7-11買微波食品茶葉蛋大亨堡都可以吃更爽吃更健康綠島初體驗就被這間爛餐廳搞到心情差吃過澎湖小琉球類似的店真的沒有一間這麼爛的一個人250，沒什麼好要求的，單純就是為了鹿肉，有冬瓜茶跟炒麵可以拿，記得要先塗奶油再烤，建議坐外面，綠島的BBQ都沒有做排煙，環境不友善，然後戶外區我坐的桌椅不穩會晃"
ChIJ4UFCM_6MbzQRUWk2vcc1Qvc,"很好吃！250吃到飽，由民宿代訂綠島石板烤肉，姑且不論美味與否，算是蠻有特色的烤肉店。食材選擇多，價格平價，環境比較差偏熱，但來綠島似乎要來一趟的烤肉店，感受當地吃烤肉伴隨台上的歌唱（但有人說難聽）。建議業者盛飯與米粉可以用紙碗避免使用塑膠，環保之餘對消費者也好。綠島玩了一整天，補充體力的好地方！雖然是吃到飽但花很多時間才真的吃飽人非常多排隊拿食材在烤才能吃不過非常經濟實惠家庭很適合真心不建議「腸胃不好的人」及「呼吸道有問題的人」來用餐！空氣超級不流通！煙霧彌漫，超級燻😢冰箱因為大排長龍的人開開關關，溫度只有26-28度！很難想像食材的新鮮度😭環境很糟糕，盤子上全都沒有洗乾淨，換來換去全部上面都有髒污。石版烤肉，若要不會有人幫你換烤盤紙、烤網，需要自己鏟掉黑黑的。醬料種類三種，醬油、烤肉醬、最後一個豆瓣？放在大桶子內，歲月痕跡看起來重複使用多次。有看到其他評論說的火星噴到腳的問題，我們桌子是腳的部分都非常熱，（目前11月）如果是夏天…應該凍每調喔！也有被疑似被噴到油（火星？）服務人員態度也不好，能理解現場比較吵雜，需要大聲，但瞪客人並對他上下打量並不是很好的行為喔。不會再光顧～"
ChIJXxlYinONbzQRSXHh59IIQBs,"綠島熱死人的天氣，最適合來吃一碗酸酸辣辣的涼麵，他們家的泰式海鮮涼麵份量不少，口味好吃，酸酸辣辣的非常開胃，一份$150，價格我認為是不貴!內用的話可以坐在隔壁民宿外面的桌椅區，到綠島第一餐吃一份涼麵開胃是不錯的選擇！地址和googlemap上的不一樣在崴禾潛旅前面泰式海鮮涼麵很讚很適合熱天吃泰奶是奶味比較重泰式的麵很好吃！酸度和辣度都剛好（不夠辣的話，可以再加🌝）而且闆娘跟小幫手人也很好聊！推推好吃泰式海鮮夏天真的好適合吃酸酸辣辣的舒服好好吃很涼爽消暑"
ChIJaYzeomuNbzQRkl7u7gbejmg,"✿只有大叔❀白天夜晚兩樣情都超級美的呀😍😍😍不光外在美內在也實足像我一樣愛辣成痴者一定不能錯過香辣涼麵跟麻辣燙適合這綠島熱情的天氣☀️☀️☀️除此之外還可以點來一泡的各牌好茶以及濃郁解渴的烏梅汁晚上適合揪三五好友到棧板上來個幾手啤酒搭配超大蝦餅和炭烤魷魚超Chill的夜晚呀(*˘︶˘*).｡.:*♡推推推推推👍👍👍今天來訪吃了麻辣燙，麻辣燙的醬汁辣中帶甜！第一次吃到這種特別的麻辣燙，一口啤酒一口麻辣燙真的很絕配呢～～原本只是被外觀(佈置的很漂亮)吸引過來，慶幸聽了小幫手的推薦吃了麻辣燙才有口福吃到這麼美味的麻辣燙～''只有大叔''的位置很特別，在GT大叔(民宿)的右斜方！大家可以停下腳步來品嚐看看～～～好好吃的涼麵喔！還有麻辣燙～～醬汁調的真好，我覺得綠島最好吃的涼麵，配上絕美好喝的烏梅汁～真棒蝦餅吃下去入口即化，彷彿蝦子在嘴巴跳動！原味涼麵清爽又消暑，辣味更是一口接一口(微辣、小辣、中辣、大辣)姊姊們都可以幫忙調配，真是親切的店～啊！！！蝦餅配啤酒的話更加舒服😌只有大叔還以為賣的人是大叔，沒想到去之後是兩個辣妹姊姊在賣蝦餅，我當然2話不說直接買起來😎啊！！！對了那個小幫手也是讚不絕口，我看到她都想在那邊直接跟她一起工作了一起當小幫手了😍在一個月黑風高的秋夜心血來潮想吃麻辣燙本來想去大街找突然看到民宿旁的「只有大叔」一個漂亮的姐姐吸引我注意結果居然也有麻辣燙也理所當然的要捧場一下😎裡面的食材很多外面賣的湯都會偏多這邊是淋醬汁醬汁是自己調的辣中帶甜對於不敢吃辣的人可以嘗試看看吃下去的第一口是甜的當越吃到後面辣味就慢慢的出來麵條都把醬汁吸飽吸滿每一口都能吃到醬汁價格也只有1️⃣2️⃣0️⃣在綠島算是便宜來綠島玩的推薦這間必吃美味しい😋"
